X,Y,OBJECTID,CountID,ChannelID,LocationDesc,Bound,StartDate,StartDay,StartTime,EndDate,EndDay,EndTime,ADTVolume,Spd50th,Spd70th,Spd85th,Spd90th,PostedSpeed,PctOverPosted,PctOverPosted10,ExceptType,NumChannels,ChannelNum,NumSlots,Conditions,Comment,Duration,IntervalLen,DeviceRef,LocationID,LocationClass,CountLocDesc,CountType
-122.634880989995466,45.55554098416038,63,16032974A.SP2,513872,NE 30TH AVE N of PRESCOTT ST,N,2016-03-29T00:00:00.000Z,TUE,13:00:00,2016-03-31T00:00:00.000Z,THU,10:00:00,188,18,20,22,22,25,0.5,0,Normal Weekday,2,1,13,,WITHOUT BIKES,46,60,,LEG20045,NODELEG,NE 30TH AVE N of NE PRESCOTT ST,SPEED
-122.634880989995466,45.55554098416038,64,16032974A.SP2,513873,NE 30TH AVE N of PRESCOTT ST,S,2016-03-29T00:00:00.000Z,TUE,13:00:00,2016-03-31T00:00:00.000Z,THU,10:00:00,198,18,20,22,23,25,1.8,0,Normal Weekday,2,2,13,,WITHOUT BIKES,46,60,,LEG20045,NODELEG,NE 30TH AVE N of NE PRESCOTT ST,SPEED
-122.634880989995466,45.55554098416038,65,16032974B.SP2,513870,NE 30TH AVE N of PRESCOTT ST,N,2016-03-29T00:00:00.000Z,TUE,13:00:00,2016-03-31T00:00:00.000Z,THU,10:00:00,16,10,12,14,16,25,0,0,Bike Count,2,1,13,,ONLY BIKES,46,60,,LEG20045,NODELEG,NE 30TH AVE N of NE PRESCOTT ST,SPEED
-122.634880989995466,45.55554098416038,66,16032974B.SP2,513871,NE 30TH AVE N of PRESCOTT ST,S,2016-03-29T00:00:00.000Z,TUE,13:00:00,2016-03-31T00:00:00.000Z,THU,10:00:00,26,12,14,17,18,25,0,0,Bike Count,2,2,13,,ONLY BIKES,46,60,,LEG20045,NODELEG,NE 30TH AVE N of NE PRESCOTT ST,SPEED
-122.633843528368757,45.556449165375959,67,15080410.SP2,512713,NE 31ST AVE N of GOING ST,N,2015-08-04T00:00:00.000Z,TUE,15:00:00,2015-08-06T00:00:00.000Z,THU,10:00:00,221,18,21,23,24,25,6.3,0,Normal Weekday,2,1,13,,@ 4643,44,60,,LEG20091,NODELEG,NE 31ST AVE N of NE GOING ST,SPEED
-122.633843528368757,45.556449165375959,68,15080410.SP2,512714,NE 31ST AVE N of GOING ST,S,2015-08-04T00:00:00.000Z,TUE,15:00:00,2015-08-06T00:00:00.000Z,THU,10:00:00,179,17,19,21,22,25,2.5,1.1,Normal Weekday,2,2,13,,@ 4643,44,60,,LEG20091,NODELEG,NE 31ST AVE N of NE GOING ST,SPEED
-122.633857711868785,45.553194744096011,69,15080405.SP2,512715,NE 31ST AVE N of MASON ST,N,2015-08-04T00:00:00.000Z,TUE,15:00:00,2015-08-06T00:00:00.000Z,THU,10:00:00,218,21,23,24,25,25,9.2,0,Normal Weekday,2,1,13,,@ 4643,44,60,,LEG20097,NODELEG,NE 31ST AVE N of NE MASON ST,SPEED
-122.633857711868785,45.553194744096011,70,15080405.SP2,512716,NE 31ST AVE N of MASON ST,S,2015-08-04T00:00:00.000Z,TUE,15:00:00,2015-08-06T00:00:00.000Z,THU,10:00:00,93,18,20,22,22,25,1.1,0,Normal Weekday,2,2,13,,@ 4643,44,60,,LEG20097,NODELEG,NE 31ST AVE N of NE MASON ST,SPEED
-122.633858550895269,45.552920611794654,81,15091471.SP2,512945,NE 31ST AVE S of MASON ST,N,2015-09-14T00:00:00.000Z,MON,13:00:00,2015-09-15T00:00:00.000Z,TUE,12:00:00,246,18,20,22,22,25,2.8,0,Normal Weekday,2,1,13,,WITH BIKES,24,60,,LEG20152,NODELEG,NE 31ST AVE S of NE MASON ST,SPEED
-122.633858550895269,45.552920611794654,82,15091471.SP2,512946,NE 31ST AVE S of MASON ST,S,2015-09-14T00:00:00.000Z,MON,13:00:00,2015-09-15T00:00:00.000Z,TUE,12:00:00,131,16,19,21,21,25,0.8,0,Normal Weekday,2,2,13,,WITH BIKES,24,60,,LEG20152,NODELEG,NE 31ST AVE S of NE MASON ST,SPEED
-122.633858550895269,45.552920611794654,83,15091471A.SP2,512943,NE 31ST AVE S of MASON ST,N,2015-09-14T00:00:00.000Z,MON,13:00:00,2015-09-15T00:00:00.000Z,TUE,12:00:00,227,18,20,22,22,25,2.6,0,Normal Weekday,2,1,13,,WITHOUT BIKES,24,60,,LEG20152,NODELEG,NE 31ST AVE S of NE MASON ST,SPEED
-122.633858550895269,45.552920611794654,84,15091471A.SP2,512944,NE 31ST AVE S of MASON ST,S,2015-09-14T00:00:00.000Z,MON,13:00:00,2015-09-15T00:00:00.000Z,TUE,12:00:00,107,17,19,21,22,25,0.9,0,Normal Weekday,2,2,13,,WITHOUT BIKES,24,60,,LEG20152,NODELEG,NE 31ST AVE S of NE MASON ST,SPEED
-122.633858550895269,45.552920611794654,85,15091471B.SP2,512941,NE 31ST AVE S of MASON ST,N,2015-09-14T00:00:00.000Z,MON,13:00:00,2015-09-15T00:00:00.000Z,TUE,12:00:00,19,13,14,15,17,25,3.5,0,Bike Count,2,1,13,,ONLY BIKES,24,60,,LEG20152,NODELEG,NE 31ST AVE S of NE MASON ST,SPEED
-122.633858550895269,45.552920611794654,86,15091471B.SP2,512942,NE 31ST AVE S of MASON ST,S,2015-09-14T00:00:00.000Z,MON,13:00:00,2015-09-15T00:00:00.000Z,TUE,12:00:00,24,10,11,12,13,25,0,0,Bike Count,2,2,13,,ONLY BIKES,24,60,,LEG20152,NODELEG,NE 31ST AVE S of NE MASON ST,SPEED
-122.6328406734401,45.528470565912748,87,20010611.SP2,518121,NE 31ST AVE S of OREGON ST,N,2020-01-06T00:00:00.000Z,MON,10:00:00,2020-01-07T00:00:00.000Z,TUE,13:00:00,282,19,21,22,23,25,2.1,0,Normal Weekday,2,1,13,,@ 723,28,60,,LEG20136,NODELEG,NE 31ST AVE S of NE OREGON ST,SPEED
-122.6328406734401,45.528470565912748,88,20010611.SP2,518122,NE 31ST AVE S of OREGON ST,S,2020-01-06T00:00:00.000Z,MON,10:00:00,2020-01-07T00:00:00.000Z,TUE,13:00:00,538,18,21,23,24,25,3,0.1,Normal Weekday,2,2,13,,@ 723,28,60,,LEG20136,NODELEG,NE 31ST AVE S of NE OREGON ST,SPEED
-122.633849071872405,45.55526252936145,89,16032976B.SP2,513859,NE 31ST AVE S of PRESCOTT ST,S,2016-03-29T00:00:00.000Z,TUE,13:00:00,2016-03-31T00:00:00.000Z,THU,11:00:00,30,11,13,14,15,25,1.7,0.6,Bike Count,2,2,13,,ONLY BIKES,47,60,,LEG20096,NODELEG,NE 31ST AVE S of NE PRESCOTT ST,SPEED
-122.633849071872405,45.55526252936145,90,16032976.SP2,513862,NE 31ST AVE S of PRESCOTT ST,N,2016-03-29T00:00:00.000Z,TUE,13:00:00,2016-03-31T00:00:00.000Z,THU,11:00:00,257,20,23,25,26,25,15.8,0.3,Normal Weekday,2,1,13,,WITH BIKES,47,60,,LEG20096,NODELEG,NE 31ST AVE S of NE PRESCOTT ST,SPEED
-122.633849071872405,45.55526252936145,91,16032976.SP2,513863,NE 31ST AVE S of PRESCOTT ST,S,2016-03-29T00:00:00.000Z,TUE,13:00:00,2016-03-31T00:00:00.000Z,THU,11:00:00,149,20,23,25,26,25,14.4,0.2,Normal Weekday,2,2,13,,WITH BIKES,47,60,,LEG20096,NODELEG,NE 31ST AVE S of NE PRESCOTT ST,SPEED
-122.633849071872405,45.55526252936145,92,16032976A.SP2,513860,NE 31ST AVE S of PRESCOTT ST,N,2016-03-29T00:00:00.000Z,TUE,13:00:00,2016-03-31T00:00:00.000Z,THU,11:00:00,232,21,23,26,27,25,17.5,0.3,Normal Weekday,2,1,13,,WITHOUT BIKES,47,60,,LEG20096,NODELEG,NE 31ST AVE S of NE PRESCOTT ST,SPEED
-122.633849071872405,45.55526252936145,93,16032976A.SP2,513861,NE 31ST AVE S of PRESCOTT ST,S,2016-03-29T00:00:00.000Z,TUE,13:00:00,2016-03-31T00:00:00.000Z,THU,11:00:00,119,22,24,26,27,25,17.6,0,Normal Weekday,2,2,13,,WITHOUT BIKES,47,60,,LEG20096,NODELEG,NE 31ST AVE S of NE PRESCOTT ST,SPEED
-122.633849071872405,45.55526252936145,94,16032976B.SP2,513858,NE 31ST AVE S of PRESCOTT ST,N,2016-03-29T00:00:00.000Z,TUE,13:00:00,2016-03-31T00:00:00.000Z,THU,11:00:00,26,12,14,15,17,25,0,0,Bike Count,2,1,13,,ONLY BIKES,47,60,,LEG20096,NODELEG,NE 31ST AVE S of NE PRESCOTT ST,SPEED
-122.632789826998405,45.556444242146213,95,15080407.SP2,512703,NE 32ND AVE N of GOING ST,N,2015-08-05T00:00:00.000Z,WED,17:00:00,2015-08-07T00:00:00.000Z,FRI,13:00:00,231,20,22,24,25,25,11.5,0,Normal Weekday,2,1,13,,@ 4634,45,60,,LEG20209,NODELEG,NE 32ND AVE N of NE GOING ST,SPEED
-122.632789826998405,45.556444242146213,96,15080407.SP2,512704,NE 32ND AVE N of GOING ST,S,2015-08-05T00:00:00.000Z,WED,17:00:00,2015-08-07T00:00:00.000Z,FRI,13:00:00,166,19,21,23,24,25,6,0,Normal Weekday,2,2,13,,@ 4634,45,60,,LEG20209,NODELEG,NE 32ND AVE N of NE GOING ST,SPEED
-122.632789826998405,45.556444242146213,97,17100380A.SP2,515363,NE 32ND AVE N of GOING ST,N,2017-10-03T00:00:00.000Z,TUE,10:00:00,2017-10-06T00:00:00.000Z,FRI,08:00:00,240,17,19,21,22,20,23.8,0.2,Normal Weekday,2,1,13,,WITHOUT BIKES,71,60,,LEG20209,NODELEG,NE 32ND AVE N of NE GOING ST,SPEED
-122.632789826998405,45.556444242146213,98,17100380A.SP2,515364,NE 32ND AVE N of GOING ST,S,2017-10-03T00:00:00.000Z,TUE,10:00:00,2017-10-06T00:00:00.000Z,FRI,08:00:00,196,18,20,22,23,20,32.7,0,Normal Weekday,2,2,13,,WITHOUT BIKES,71,60,,LEG20209,NODELEG,NE 32ND AVE N of NE GOING ST,SPEED
-122.632789826998405,45.556444242146213,99,17100380.SP2,515361,NE 32ND AVE N of GOING ST,N,2017-10-03T00:00:00.000Z,TUE,10:00:00,2017-10-06T00:00:00.000Z,FRI,08:00:00,325,16,19,21,22,20,18.3,0.1,Normal Weekday,2,1,13,,WITH BIKES,71,60,,LEG20209,NODELEG,NE 32ND AVE N of NE GOING ST,SPEED
-122.632789826998405,45.556444242146213,100,17100380.SP2,515362,NE 32ND AVE N of GOING ST,S,2017-10-03T00:00:00.000Z,TUE,10:00:00,2017-10-06T00:00:00.000Z,FRI,08:00:00,248,17,20,22,23,20,26.2,0.1,Normal Weekday,2,2,13,,WITH BIKES,71,60,,LEG20209,NODELEG,NE 32ND AVE N of NE GOING ST,SPEED
-122.632806931819729,45.553191725321625,101,15080511.SP2,512717,NE 32ND AVE N of MASON ST,N,2015-08-05T00:00:00.000Z,WED,16:00:00,2015-08-07T00:00:00.000Z,FRI,13:00:00,232,20,23,25,26,25,14,0,Normal Weekday,2,1,13,,@ 4204,46,60,,LEG20217,NODELEG,NE 32ND AVE N of NE MASON ST,SPEED
-122.632806931819729,45.553191725321625,102,15080511.SP2,512718,NE 32ND AVE N of MASON ST,S,2015-08-05T00:00:00.000Z,WED,16:00:00,2015-08-07T00:00:00.000Z,FRI,13:00:00,138,19,21,23,24,25,6.5,0,Normal Weekday,2,2,13,,@ 4204,46,60,,LEG20217,NODELEG,NE 32ND AVE N of NE MASON ST,SPEED
-122.632806931819729,45.553191725321625,103,17100371.SP2,515365,NE 32ND AVE N of MASON ST,N,2017-10-03T00:00:00.000Z,TUE,10:00:00,2017-10-06T00:00:00.000Z,FRI,08:00:00,297,17,19,21,22,20,22.3,0,Normal Weekday,2,1,13,,WITHOUT BIKES,71,60,,LEG20217,NODELEG,NE 32ND AVE N of NE MASON ST,SPEED
-122.632806931819729,45.553191725321625,104,17100371.SP2,515366,NE 32ND AVE N of MASON ST,S,2017-10-03T00:00:00.000Z,TUE,10:00:00,2017-10-06T00:00:00.000Z,FRI,08:00:00,164,17,19,20,22,20,16.4,0,Normal Weekday,2,2,13,,WITHOUT BIKES,71,60,,LEG20217,NODELEG,NE 32ND AVE N of NE MASON ST,SPEED
-122.632806931819729,45.553191725321625,105,17100371A.SP2,515367,NE 32ND AVE N of MASON ST,N,2017-10-03T00:00:00.000Z,TUE,10:00:00,2017-10-06T00:00:00.000Z,FRI,08:00:00,349,17,19,21,22,20,19.8,0.1,Normal Weekday,2,1,13,,WITH BIKES,71,60,,LEG20217,NODELEG,NE 32ND AVE N of NE MASON ST,SPEED
-122.632806931819729,45.553191725321625,106,17100371A.SP2,515368,NE 32ND AVE N of MASON ST,S,2017-10-03T00:00:00.000Z,TUE,10:00:00,2017-10-06T00:00:00.000Z,FRI,08:00:00,210,15,18,20,21,20,13.3,0,Normal Weekday,2,2,13,,WITH BIKES,71,60,,LEG20217,NODELEG,NE 32ND AVE N of NE MASON ST,SPEED
-122.632793193884069,45.555532741532716,107,16031675.SP2,513836,NE 32ND AVE N of PRESCOTT ST,N,2016-03-16T00:00:00.000Z,WED,15:00:00,2016-03-18T00:00:00.000Z,FRI,13:00:00,318,17,19,21,22,25,1.3,0,Normal Weekday,2,1,13,,WITH BIKES,47,60,,LEG20213,NODELEG,NE 32ND AVE N of NE PRESCOTT ST,SPEED
-122.632793193884069,45.555532741532716,108,16031675.SP2,513837,NE 32ND AVE N of PRESCOTT ST,S,2016-03-16T00:00:00.000Z,WED,15:00:00,2016-03-18T00:00:00.000Z,FRI,13:00:00,196,18,21,23,24,25,4.3,0,Normal Weekday,2,2,13,,WITH BIKES,47,60,,LEG20213,NODELEG,NE 32ND AVE N of NE PRESCOTT ST,SPEED
-122.632793193884069,45.555532741532716,109,16031675A.SP2,513834,NE 32ND AVE N of PRESCOTT ST,N,2016-03-16T00:00:00.000Z,WED,15:00:00,2016-03-18T00:00:00.000Z,FRI,13:00:00,270,18,20,22,22,25,1.5,0,Normal Weekday,2,1,13,,WITHOUT BIKES,47,60,,LEG20213,NODELEG,NE 32ND AVE N of NE PRESCOTT ST,SPEED
-122.632793193884069,45.555532741532716,110,16031675A.SP2,513835,NE 32ND AVE N of PRESCOTT ST,S,2016-03-16T00:00:00.000Z,WED,15:00:00,2016-03-18T00:00:00.000Z,FRI,13:00:00,158,20,22,24,24,25,5.4,0,Normal Weekday,2,2,13,,WITHOUT BIKES,47,60,,LEG20213,NODELEG,NE 32ND AVE N of NE PRESCOTT ST,SPEED
-122.632793193884069,45.555532741532716,111,16031675B.SP2,513832,NE 32ND AVE N of PRESCOTT ST,N,2016-03-16T00:00:00.000Z,WED,15:00:00,2016-03-18T00:00:00.000Z,FRI,13:00:00,48,13,14,15,15,25,0,0,Bike Count,2,1,13,,ONLY BIKES,47,60,,LEG20213,NODELEG,NE 32ND AVE N of NE PRESCOTT ST,SPEED
-122.632793193884069,45.555532741532716,112,16031675B.SP2,513833,NE 32ND AVE N of PRESCOTT ST,S,2016-03-16T00:00:00.000Z,WED,15:00:00,2016-03-18T00:00:00.000Z,FRI,13:00:00,38,10,12,13,14,25,0,0,Bike Count,2,2,13,,ONLY BIKES,47,60,,LEG20213,NODELEG,NE 32ND AVE N of NE PRESCOTT ST,SPEED
-122.632782491355783,45.560438645533353,113,17100381.SP2,515383,NE 32ND AVE N of SUMNER ST,N,2017-10-03T00:00:00.000Z,TUE,10:00:00,2017-10-06T00:00:00.000Z,FRI,09:00:00,248,15,18,20,21,20,11.7,0,Normal Weekday,2,1,13,,WITH BIKES,72,60,,LEG20203,NODELEG,NE 32ND AVE N of NE SUMNER ST,SPEED
-122.632782491355783,45.560438645533353,114,17100381.SP2,515384,NE 32ND AVE N of SUMNER ST,S,2017-10-03T00:00:00.000Z,TUE,10:00:00,2017-10-06T00:00:00.000Z,FRI,09:00:00,188,14,17,19,20,20,9,0,Normal Weekday,2,2,13,,WITH BIKES,72,60,,LEG20203,NODELEG,NE 32ND AVE N of NE SUMNER ST,SPEED
-122.632782491355783,45.560438645533353,115,17100381A.SP2,515385,NE 32ND AVE N of SUMNER ST,N,2017-10-03T00:00:00.000Z,TUE,10:00:00,2017-10-06T00:00:00.000Z,FRI,09:00:00,204,16,18,20,21,20,12.3,0,Normal Weekday,2,1,13,,WITHOUT BIKES,72,60,,LEG20203,NODELEG,NE 32ND AVE N of NE SUMNER ST,SPEED
-122.632782491355783,45.560438645533353,116,17100381A.SP2,515386,NE 32ND AVE N of SUMNER ST,S,2017-10-03T00:00:00.000Z,TUE,10:00:00,2017-10-06T00:00:00.000Z,FRI,09:00:00,158,15,17,19,20,20,10.7,0,Normal Weekday,2,2,13,,WITHOUT BIKES,72,60,,LEG20203,NODELEG,NE 32ND AVE N of NE SUMNER ST,SPEED
-122.632794039198743,45.555258609313498,117,16032973.SP2,513868,NE 32ND AVE S of PRESCOTT ST,N,2016-03-29T00:00:00.000Z,TUE,14:00:00,2016-03-31T00:00:00.000Z,THU,11:00:00,352,18,21,23,24,25,5.4,0,Normal Weekday,2,1,13,,WITH BIKES,46,60,,LEG20300,NODELEG,NE 32ND AVE S of NE PRESCOTT ST,SPEED
-122.632794039198743,45.555258609313498,118,16032973.SP2,513869,NE 32ND AVE S of PRESCOTT ST,S,2016-03-29T00:00:00.000Z,TUE,14:00:00,2016-03-31T00:00:00.000Z,THU,11:00:00,244,17,20,22,24,25,3.5,0,Normal Weekday,2,2,13,,WITH BIKES,46,60,,LEG20300,NODELEG,NE 32ND AVE S of NE PRESCOTT ST,SPEED
-122.632794039198743,45.555258609313498,119,16032973A.SP2,513866,NE 32ND AVE S of PRESCOTT ST,N,2016-03-29T00:00:00.000Z,TUE,14:00:00,2016-03-31T00:00:00.000Z,THU,11:00:00,303,19,21,23,24,25,6.1,0,Normal Weekday,2,1,13,,WITHOUT BIKES,46,60,,LEG20300,NODELEG,NE 32ND AVE S of NE PRESCOTT ST,SPEED
-122.632794039198743,45.555258609313498,120,16032973A.SP2,513867,NE 32ND AVE S of PRESCOTT ST,S,2016-03-29T00:00:00.000Z,TUE,14:00:00,2016-03-31T00:00:00.000Z,THU,11:00:00,196,18,21,23,24,25,4.3,0,Normal Weekday,2,2,13,,WITHOUT BIKES,46,60,,LEG20300,NODELEG,NE 32ND AVE S of NE PRESCOTT ST,SPEED
-122.632794039198743,45.555258609313498,121,16032973B.SP2,513864,NE 32ND AVE S of PRESCOTT ST,N,2016-03-29T00:00:00.000Z,TUE,14:00:00,2016-03-31T00:00:00.000Z,THU,11:00:00,50,12,14,15,16,25,0.7,0,Bike Count,2,1,13,,ONLY BIKES,46,60,,LEG20300,NODELEG,NE 32ND AVE S of NE PRESCOTT ST,SPEED
-122.632794039198743,45.555258609313498,122,16032973B.SP2,513865,NE 32ND AVE S of PRESCOTT ST,S,2016-03-29T00:00:00.000Z,TUE,14:00:00,2016-03-31T00:00:00.000Z,THU,11:00:00,48,11,12,14,14,25,0,0,Bike Count,2,2,13,,ONLY BIKES,46,60,,LEG20300,NODELEG,NE 32ND AVE S of NE PRESCOTT ST,SPEED
-122.631734735934259,45.556439334012197,123,15080615.SP2,512707,NE 32ND PL N of GOING ST,N,2015-08-06T00:00:00.000Z,THU,12:00:00,2015-08-07T00:00:00.000Z,FRI,13:00:00,170,19,21,22,23,25,2.9,0,Normal Weekday,2,1,13,,@ 4718,26,60,,LEG20211,NODELEG,NE 32ND PL N of NE GOING ST,SPEED
-122.631734735934259,45.556439334012197,124,15080615.SP2,512708,NE 32ND PL N of GOING ST,S,2015-08-06T00:00:00.000Z,THU,12:00:00,2015-08-07T00:00:00.000Z,FRI,13:00:00,182,19,21,22,23,25,2.8,0,Normal Weekday,2,2,13,,@ 4718,26,60,,LEG20211,NODELEG,NE 32ND PL N of NE GOING ST,SPEED
-122.63175050765571,45.553186843952354,125,15080603.SP2,512705,NE 32ND PL N of MASON ST,N,2015-08-06T00:00:00.000Z,THU,12:00:00,2015-08-07T00:00:00.000Z,FRI,13:00:00,136,14,18,21,22,25,2.9,0,Normal Weekday,2,1,13,,@ 4117,26,60,,LEG20301,NODELEG,NE 32ND PL N of NE MASON ST,SPEED
-122.63175050765571,45.553186843952354,126,15080603.SP2,512706,NE 32ND PL N of MASON ST,S,2015-08-06T00:00:00.000Z,THU,12:00:00,2015-08-07T00:00:00.000Z,FRI,13:00:00,118,15,18,21,21,25,1.3,0,Normal Weekday,2,2,13,,@ 4117,26,60,,LEG20301,NODELEG,NE 32ND PL N of NE MASON ST,SPEED
-122.631738118091306,45.555527833948069,127,16031673.SP2,513806,NE 32ND PL N of PRESCOTT ST,N,2016-03-16T00:00:00.000Z,WED,15:00:00,2016-03-18T00:00:00.000Z,FRI,13:00:00,200,18,21,22,23,25,3,0,Normal Weekday,2,1,13,,WITH BIKES,47,60,,LEG20297,NODELEG,NE 32ND PL N of NE PRESCOTT ST,SPEED
-122.631738118091306,45.555527833948069,128,16031673.SP2,513807,NE 32ND PL N of PRESCOTT ST,S,2016-03-16T00:00:00.000Z,WED,15:00:00,2016-03-18T00:00:00.000Z,FRI,13:00:00,216,16,19,21,22,25,0.5,0,Normal Weekday,2,2,13,,WITH BIKES,47,60,,LEG20297,NODELEG,NE 32ND PL N of NE PRESCOTT ST,SPEED
-122.631738118091306,45.555527833948069,129,16031673a.SP2,513804,NE 32ND PL N of PRESCOTT ST,N,2016-03-16T00:00:00.000Z,WED,15:00:00,2016-03-18T00:00:00.000Z,FRI,13:00:00,180,19,21,23,24,25,3.3,0,Normal Weekday,2,1,13,,WITHOUT BIKES,47,60,,LEG20297,NODELEG,NE 32ND PL N of NE PRESCOTT ST,SPEED
-122.631738118091306,45.555527833948069,130,16031673a.SP2,513805,NE 32ND PL N of PRESCOTT ST,S,2016-03-16T00:00:00.000Z,WED,15:00:00,2016-03-18T00:00:00.000Z,FRI,13:00:00,174,18,20,21,22,25,0.6,0,Normal Weekday,2,2,13,,WITHOUT BIKES,47,60,,LEG20297,NODELEG,NE 32ND PL N of NE PRESCOTT ST,SPEED
-122.631738118091306,45.555527833948069,131,16031673B.SP2,513802,NE 32ND PL N of PRESCOTT ST,N,2016-03-16T00:00:00.000Z,WED,15:00:00,2016-03-18T00:00:00.000Z,FRI,13:00:00,20,13,14,16,17,25,0,0,Bike Count,2,1,13,,ONLY BIKES,47,60,,LEG20297,NODELEG,NE 32ND PL N of NE PRESCOTT ST,SPEED
-122.631738118091306,45.555527833948069,132,16031673B.SP2,513803,NE 32ND PL N of PRESCOTT ST,S,2016-03-16T00:00:00.000Z,WED,15:00:00,2016-03-18T00:00:00.000Z,FRI,13:00:00,42,10,11,12,14,25,0,0,Bike Count,2,2,13,,ONLY BIKES,47,60,,LEG20297,NODELEG,NE 32ND PL N of NE PRESCOTT ST,SPEED
-122.631729086429431,45.560443495453605,133,15080609.SP2,512709,NE 32ND PL N of SUMNER ST,N,2015-08-06T00:00:00.000Z,THU,11:00:00,2015-08-07T00:00:00.000Z,FRI,13:00:00,166,20,22,24,25,25,10.2,0,Normal Weekday,2,1,13,,,27,60,,LEG20205,NODELEG,NE 32ND PL N of NE SUMNER ST,SPEED
-122.631729086429431,45.560443495453605,134,15080609.SP2,512710,NE 32ND PL N of SUMNER ST,S,2015-08-06T00:00:00.000Z,THU,11:00:00,2015-08-07T00:00:00.000Z,FRI,13:00:00,164,19,22,25,26,25,15.2,0,Normal Weekday,2,2,13,,,27,60,,LEG20205,NODELEG,NE 32ND PL N of NE SUMNER ST,SPEED
-122.631729086429431,45.560443495453605,135,15080406.SP2,512701,NE 32ND PL N of SUMNER ST,N,2015-08-05T00:00:00.000Z,WED,16:00:00,2015-08-07T00:00:00.000Z,FRI,12:00:00,180,20,22,24,24,25,6.1,0,Normal Weekday,2,1,13,,@ 5245,45,60,,LEG20205,NODELEG,NE 32ND PL N of NE SUMNER ST,SPEED
-122.631729086429431,45.560443495453605,136,15080406.SP2,512702,NE 32ND PL N of SUMNER ST,S,2015-08-05T00:00:00.000Z,WED,16:00:00,2015-08-07T00:00:00.000Z,FRI,12:00:00,154,19,22,24,25,25,8.8,0,Normal Weekday,2,2,13,,@ 5245,45,60,,LEG20205,NODELEG,NE 32ND PL N of NE SUMNER ST,SPEED
-122.631738968795872,45.555253701704913,137,16032971B.SP2,513853,NE 32ND PL S of PRESCOTT ST,S,2016-03-29T00:00:00.000Z,TUE,14:00:00,2016-03-31T00:00:00.000Z,THU,11:00:00,0,8,8,9,9,25,0,0,Bike Count,2,2,13,,ONLY BIKES,46,60,,LEG20216,NODELEG,NE 32ND PL S of NE PRESCOTT ST,SPEED
-122.631738968795872,45.555253701704913,138,16032971.SP2,513856,NE 32ND PL S of PRESCOTT ST,N,2016-03-29T00:00:00.000Z,TUE,14:00:00,2016-03-31T00:00:00.000Z,THU,11:00:00,59,13,17,19,20,25,0,0,Normal Weekday,2,1,13,,WITH BIKES,46,60,,LEG20216,NODELEG,NE 32ND PL S of NE PRESCOTT ST,SPEED
-122.631738968795872,45.555253701704913,139,16032971.SP2,513857,NE 32ND PL S of PRESCOTT ST,S,2016-03-29T00:00:00.000Z,TUE,14:00:00,2016-03-31T00:00:00.000Z,THU,11:00:00,88,20,24,27,29,25,27.1,0.4,Normal Weekday,2,2,13,,WITH BIKES,46,60,,LEG20216,NODELEG,NE 32ND PL S of NE PRESCOTT ST,SPEED
-122.631738968795872,45.555253701704913,140,16032971A.SP2,513854,NE 32ND PL S of PRESCOTT ST,N,2016-03-29T00:00:00.000Z,TUE,14:00:00,2016-03-31T00:00:00.000Z,THU,11:00:00,56,14,17,19,20,25,0,0,Normal Weekday,2,1,13,,WITHOUT BIKES,46,60,,LEG20216,NODELEG,NE 32ND PL S of NE PRESCOTT ST,SPEED
-122.631738968795872,45.555253701704913,141,16032971A.SP2,513855,NE 32ND PL S of PRESCOTT ST,S,2016-03-29T00:00:00.000Z,TUE,14:00:00,2016-03-31T00:00:00.000Z,THU,11:00:00,88,20,24,27,29,25,27.3,0.4,Normal Weekday,2,2,13,,WITHOUT BIKES,46,60,,LEG20216,NODELEG,NE 32ND PL S of NE PRESCOTT ST,SPEED
-122.631738968795872,45.555253701704913,142,16032971B.SP2,513852,NE 32ND PL S of PRESCOTT ST,N,2016-03-29T00:00:00.000Z,TUE,14:00:00,2016-03-31T00:00:00.000Z,THU,11:00:00,2,4,5,7,8,25,0,0,Bike Count,2,1,13,,ONLY BIKES,46,60,,LEG20216,NODELEG,NE 32ND PL S of NE PRESCOTT ST,SPEED
-122.630684319702851,45.539116004203329,143,15091407.SP1,513005,NE 33RD AVE N of THOMPSON ST,N,2015-09-14T00:00:00.000Z,MON,14:00:00,2015-09-16T00:00:00.000Z,WED,10:00:00,9707,24,27,30,31,30,13.5,0.3,Normal Weekday,1,1,13,,@ 2417,45,60,,LEG20443,NODELEG,NE 33RD AVE N of NE THOMPSON ST,SPEED
-122.630684319702851,45.539116004203329,144,15091412.SP1,513006,NE 33RD AVE N of THOMPSON ST,S,2015-09-14T00:00:00.000Z,MON,14:00:00,2015-09-16T00:00:00.000Z,WED,10:00:00,10050,24,26,28,29,30,6.4,0.1,Normal Weekday,1,1,13,,@ 2417,45,60,,LEG20443,NODELEG,NE 33RD AVE N of NE THOMPSON ST,SPEED
-122.630668009890556,45.568111970573909,145,16100371.SP1,514422,NE 33RD AVE S of HOLMAN ST,N,2016-10-03T00:00:00.000Z,MON,14:00:00,2016-10-06T00:00:00.000Z,THU,09:00:00,5421,28,30,32,33,30,28.1,0.4,Normal Weekday,1,1,13,,WITH BIKES 200 S/ HOLMAN,68,60,,LEG20390,NODELEG,NE 33RD AVE S of NE HOLMAN ST,SPEED
